-10 8.45 0.1
-9 10.2 0.1
-8 12.5 0.1
-7 15.5 0.1
-6 18.1 0.1
-5 20.35 0.1
-4 21.65 0.1
-3 22.4 0.1
-2 22.4 0.1
-1 22.4 0.1
0 22.35 0.1
1 21.8 0.1
2 20.55 0.1
3 18.3 0.1
4 15.7 0.1
5 13.0 0.1
6 10.5 0.1
7 8.4 0.1
8 6.6 0.1
9 5.4 0.1
10 4.5 0.1
11 3.8 0.1
12 3.2 0.1
13 2.7 0.1
14 2.4 0.1
15 2.1 0.1
16 1.9 0.1
17 1.6 0.1
18 1.5 0.1
19 1.4 0.1
20 1.2 0.1
21 1.1 0.1
22 1.1 0.1
23 1.0 0.1
